hour,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0
2595,1.10925903,1.105465272,1.105465272,1.10925903,1.10925903,1.10925903,1.157077191,1.157077191,1.10925903,1.10925903,1.10925903,1.044743175,1.044743175,1.141897288,1.178768678,1.113707816,1.157077191,0.952893666,1.044743175,1.178768678,1.178768678,1.178768678,1.141897288,1.113707816,1.113707816,1.113707816,0.952893666,1.113707816,1.113707816,1.105465272,1.113707816,1.113707816,1.044743175,1.044743175,1.044743175,1.044743175,1.178768678,1.041458785
2596,1.096888111,1.110271642,1.110271642,1.096888111,1.096888111,1.096888111,1.161799955,1.161799955,1.096888111,1.096888111,1.096888111,1.075929539,1.075929539,1.141897288,1.183086512,1.103808191,1.161799955,0.979362935,1.075929539,1.183086512,1.183086512,1.183086512,1.141897288,1.103808191,1.103808191,1.103808191,0.979362935,1.103808191,1.103808191,1.110271642,1.103808191,1.103808191,1.075929539,1.075929539,1.075929539,1.075929539,1.183086512,1.051821559
2597,1.092764472,1.139109867,1.139109867,1.092764472,1.092764472,1.092764472,1.209027596,1.209027596,1.092764472,1.092764472,1.092764472,1.099319311,1.099319311,1.19489674,1.19172218,1.113707816,1.209027596,0.988186024,1.099319311,1.19172218,1.19172218,1.19172218,1.19489674,1.113707816,1.113707816,1.113707816,0.988186024,1.113707816,1.113707816,1.139109867,1.113707816,1.113707816,1.099319311,1.099319311,1.099319311,1.099319311,1.19172218,1.051821559
2598,1.080393553,1.172754462,1.172754462,1.080393553,1.080393553,1.080393553,1.223195888,1.223195888,1.080393553,1.080393553,1.080393553,1.107115902,1.107115902,1.209351136,1.183086512,1.118657629,1.223195888,0.9661283,1.107115902,1.183086512,1.183086512,1.183086512,1.209351136,1.118657629,1.118657629,1.118657629,0.9661283,1.118657629,1.118657629,1.172754462,1.118657629,1.118657629,1.107115902,1.107115902,1.107115902,1.107115902,1.183086512,1.051821559
2599,1.063898995,1.134303496,1.134303496,1.063898995,1.063898995,1.063898995,1.21375036,1.21375036,1.063898995,1.063898995,1.063898995,1.056438062,1.056438062,1.156351684,1.174450844,1.123607441,1.21375036,0.939659032,1.056438062,1.174450844,1.174450844,1.174450844,1.156351684,1.123607441,1.123607441,1.123607441,0.939659032,1.123607441,1.123607441,1.134303496,1.123607441,1.123607441,1.056438062,1.056438062,1.056438062,1.056438062,1.174450844,1.025914624
2600,1.006168042,1.100658901,1.100658901,1.006168042,1.006168042,1.006168042,1.204304832,1.204304832,1.006168042,1.006168042,1.006168042,0.943387494,0.943387494,1.103352232,1.161497342,1.128557254,1.204304832,0.904366674,0.943387494,1.161497342,1.161497342,1.161497342,1.103352232,1.128557254,1.128557254,1.128557254,0.904366674,1.128557254,1.128557254,1.100658901,1.128557254,1.128557254,0.943387494,0.943387494,0.943387494,0.943387494,1.161497342,0.984463528
2601,0.919571612,1.081433418,1.081433418,0.919571612,0.919571612,0.919571612,1.199582068,1.199582068,0.919571612,0.919571612,0.919571612,0.838133518,0.838133518,1.07444344,1.12695467,1.103808191,1.199582068,0.935247487,0.838133518,1.12695467,1.12695467,1.12695467,1.07444344,1.103808191,1.103808191,1.103808191,0.935247487,1.103808191,1.103808191,1.081433418,1.103808191,1.103808191,0.838133518,0.838133518,0.838133518,0.838133518,1.12695467,0.906742723
2602,0.828851543,1.02856334,1.02856334,0.828851543,0.828851543,0.828851543,1.185413776,1.185413776,0.828851543,0.828851543,0.828851543,0.744574427,0.744574427,1.064807176,1.101047666,1.064209691,1.185413776,0.88230895,0.744574427,1.101047666,1.101047666,1.101047666,1.064807176,1.064209691,1.064209691,1.064209691,0.88230895,1.064209691,1.064209691,1.02856334,1.064209691,1.064209691,0.744574427,0.744574427,0.744574427,0.744574427,1.101047666,0.854928854
2603,0.758749671,0.980499632,0.980499632,0.758749671,0.758749671,0.758749671,1.161799955,1.161799955,0.758749671,0.758749671,0.758749671,0.678303405,0.678303405,1.011807724,1.079458496,1.034510816,1.161799955,0.833781958,0.678303405,1.079458496,1.079458496,1.079458496,1.011807724,1.034510816,1.034510816,1.034510816,0.833781958,1.034510816,1.034510816,0.980499632,1.034510816,1.034510816,0.678303405,0.678303405,0.678303405,0.678303405,1.079458496,0.813477758
2604,0.729884194,0.937242295,0.937242295,0.729884194,0.729884194,0.729884194,1.19013654,1.19013654,0.729884194,0.729884194,0.729884194,0.701693177,0.701693177,0.992535195,1.027644488,0.980062878,1.19013654,0.780843421,0.701693177,1.027644488,1.027644488,1.027644488,0.992535195,0.980062878,0.980062878,0.980062878,0.780843421,0.980062878,0.980062878,0.937242295,0.980062878,0.980062878,0.701693177,0.701693177,0.701693177,0.701693177,1.027644488,0.787570823
2605,0.717513276,0.961274149,0.961274149,0.717513276,0.717513276,0.717513276,1.180691012,1.180691012,0.717513276,0.717513276,0.717513276,0.643218746,0.643218746,0.987717063,1.006055319,0.940464378,1.180691012,0.710258705,0.643218746,1.006055319,1.006055319,1.006055319,0.987717063,0.940464378,0.940464378,0.940464378,0.710258705,0.940464378,0.940464378,0.961274149,0.940464378,0.940464378,0.643218746,0.643218746,0.643218746,0.643218746,1.006055319,0.751301114
2606,0.709265997,1.091046159,1.091046159,0.709265997,0.709265997,0.709265997,1.180691012,1.180691012,0.709265997,0.709265997,0.709265997,0.635422155,0.635422155,0.982898931,0.941287809,0.930564753,1.180691012,0.670554802,0.635422155,0.941287809,0.941287809,0.941287809,0.982898931,0.930564753,0.930564753,0.930564753,0.670554802,0.930564753,0.930564753,1.091046159,0.930564753,0.930564753,0.635422155,0.635422155,0.635422155,0.635422155,0.941287809,0.720212792
2607,0.696895078,1.062207935,1.062207935,0.696895078,0.696895078,0.696895078,1.171245483,1.171245483,0.696895078,0.696895078,0.696895078,0.623727269,0.623727269,0.992535195,0.915380805,0.856317566,1.171245483,0.683789436,0.623727269,0.915380805,0.915380805,0.915380805,0.992535195,0.856317566,0.856317566,0.856317566,0.683789436,0.856317566,0.856317566,1.062207935,0.856317566,0.856317566,0.623727269,0.623727269,0.623727269,0.623727269,0.915380805,0.694305857
2608,0.692771439,1.143916237,1.143916237,0.692771439,0.692771439,0.692771439,1.161799955,1.161799955,0.692771439,0.692771439,0.692771439,0.557456247,0.557456247,1.02626212,0.919698639,0.886016441,1.161799955,0.692612526,0.557456247,0.919698639,0.919698639,0.919698639,1.02626212,0.886016441,0.886016441,0.886016441,0.692612526,0.886016441,0.886016441,1.143916237,0.886016441,0.886016441,0.557456247,0.557456247,0.557456247,0.557456247,0.919698639,0.720212792
2609,0.692771439,1.15833535,1.15833535,0.692771439,0.692771439,0.692771439,1.147631663,1.147631663,0.692771439,0.692771439,0.692771439,0.584744315,0.584744315,1.002171459,0.924016473,0.881066628,1.147631663,0.661731713,0.584744315,0.924016473,0.924016473,0.924016473,1.002171459,0.881066628,0.881066628,0.881066628,0.661731713,0.881066628,0.881066628,1.15833535,0.881066628,0.881066628,0.584744315,0.584744315,0.584744315,0.584744315,0.924016473,0.720212792
2610,0.779367869,1.134303496,1.134303496,0.779367869,0.779367869,0.779367869,1.157077191,1.157077191,0.779367869,0.779367869,0.779367869,0.651015337,0.651015337,0.992535195,0.971512647,0.905815691,1.157077191,0.697024071,0.651015337,0.971512647,0.971512647,0.971512647,0.992535195,0.905815691,0.905815691,0.905815691,0.697024071,0.905815691,0.905815691,1.134303496,0.905815691,0.905815691,0.651015337,0.651015337,0.651015337,0.651015337,0.971512647,0.761663888
2611,0.816480624,1.129497125,1.129497125,0.816480624,0.816480624,0.816480624,1.161799955,1.161799955,0.816480624,0.816480624,0.816480624,0.686099996,0.686099996,0.992535195,1.023326654,0.945414191,1.161799955,0.727904884,0.686099996,1.023326654,1.023326654,1.023326654,0.992535195,0.945414191,0.945414191,0.945414191,0.727904884,0.945414191,0.945414191,1.129497125,0.945414191,0.945414191,0.686099996,0.686099996,0.686099996,0.686099996,1.023326654,0.829021919
2612,0.874211578,1.139109867,1.139109867,0.874211578,0.874211578,0.874211578,1.171245483,1.171245483,0.874211578,0.874211578,0.874211578,0.756269313,0.756269313,1.045534648,1.096729832,0.985012691,1.171245483,0.780843421,0.756269313,1.096729832,1.096729832,1.096729832,1.045534648,0.985012691,0.985012691,0.985012691,0.780843421,0.985012691,0.985012691,1.139109867,0.985012691,0.985012691,0.756269313,0.756269313,0.756269313,0.756269313,1.096729832,0.854928854
2613,0.894829775,1.15833535,1.15833535,0.894829775,0.894829775,0.894829775,1.175968247,1.175968247,0.894829775,0.894829775,0.894829775,0.803048859,0.803048859,1.093715968,1.14854384,0.989962503,1.175968247,0.930835942,0.803048859,1.14854384,1.14854384,1.14854384,1.093715968,0.989962503,0.989962503,0.989962503,0.930835942,0.989962503,0.989962503,1.15833535,0.989962503,0.989962503,0.803048859,0.803048859,0.803048859,0.803048859,1.14854384,0.880835788
2614,1.030909879,1.191979945,1.191979945,1.030909879,1.030909879,1.030909879,1.175968247,1.175968247,1.030909879,1.030909879,1.030909879,0.81864204,0.81864204,1.117806628,1.187404346,0.989962503,1.175968247,0.961716756,0.81864204,1.187404346,1.187404346,1.187404346,1.117806628,0.989962503,0.989962503,0.989962503,0.961716756,0.989962503,0.989962503,1.191979945,0.989962503,0.989962503,0.81864204,0.81864204,0.81864204,0.81864204,1.187404346,0.896379949
2615,1.063898995,1.191979945,1.191979945,1.063898995,1.063898995,1.063898995,1.166522719,1.166522719,1.063898995,1.063898995,1.063898995,0.877116472,0.877116472,1.12262476,1.217629184,0.999862129,1.166522719,0.957305211,0.877116472,1.217629184,1.217629184,1.217629184,1.12262476,0.999862129,0.999862129,0.999862129,0.957305211,0.999862129,0.999862129,1.191979945,0.999862129,0.999862129,0.877116472,0.877116472,0.877116472,0.877116472,1.217629184,0.927468271
2616,1.10513539,1.196786316,1.196786316,1.10513539,1.10513539,1.10513539,1.180691012,1.180691012,1.10513539,1.10513539,1.10513539,0.896607949,0.896607949,1.103352232,1.25648969,1.059259879,1.180691012,0.97495139,0.896607949,1.25648969,1.25648969,1.25648969,1.103352232,1.059259879,1.059259879,1.059259879,0.97495139,1.059259879,1.059259879,1.196786316,1.059259879,1.059259879,0.896607949,0.896607949,0.896607949,0.896607949,1.25648969,0.958556593
2617,1.096888111,1.187173574,1.187173574,1.096888111,1.096888111,1.096888111,1.194859304,1.194859304,1.096888111,1.096888111,1.096888111,0.908302835,0.908302835,1.0985341,1.295350196,1.093908566,1.194859304,1.005832203,0.908302835,1.295350196,1.295350196,1.295350196,1.0985341,1.093908566,1.093908566,1.093908566,1.005832203,1.093908566,1.093908566,1.187173574,1.093908566,1.093908566,0.908302835,0.908302835,0.908302835,0.908302835,1.295350196,0.989644915
2618,1.121629949,1.182367203,1.182367203,1.121629949,1.121629949,1.121629949,1.194859304,1.194859304,1.121629949,1.121629949,1.121629949,0.90440454,0.90440454,1.103352232,1.303985864,1.103808191,1.194859304,1.001420658,0.90440454,1.303985864,1.303985864,1.303985864,1.103352232,1.103808191,1.103808191,1.103808191,1.001420658,1.103808191,1.103808191,1.182367203,1.103808191,1.103808191,0.90440454,0.90440454,0.90440454,0.90440454,1.303985864,1.020733237
2619,1.129877228,1.187173574,1.187173574,1.129877228,1.129877228,1.129877228,1.185413776,1.185413776,1.129877228,1.129877228,1.129877228,0.927794312,0.927794312,1.117806628,1.329892867,1.108758004,1.185413776,1.014655293,0.927794312,1.329892867,1.329892867,1.329892867,1.117806628,1.108758004,1.108758004,1.108758004,1.014655293,1.108758004,1.108758004,1.187173574,1.108758004,1.108758004,0.927794312,0.927794312,0.927794312,0.927794312,1.329892867,1.051821559
2620,1.19585546,1.187173574,1.187173574,1.19585546,1.19585546,1.19585546,1.199582068,1.199582068,1.19585546,1.19585546,1.19585546,0.919997722,0.919997722,1.132261024,1.351482037,1.108758004,1.199582068,1.032301472,0.919997722,1.351482037,1.351482037,1.351482037,1.132261024,1.108758004,1.108758004,1.108758004,1.032301472,1.108758004,1.108758004,1.187173574,1.108758004,1.108758004,0.919997722,0.919997722,0.919997722,0.919997722,1.351482037,1.077728494
2621,1.241215495,1.172754462,1.172754462,1.241215495,1.241215495,1.241215495,1.204304832,1.204304832,1.241215495,1.241215495,1.241215495,0.935590903,0.935590903,1.141897288,1.355799871,1.128557254,1.204304832,1.054359195,0.935590903,1.355799871,1.355799871,1.355799871,1.141897288,1.128557254,1.128557254,1.128557254,1.054359195,1.128557254,1.128557254,1.172754462,1.128557254,1.128557254,0.935590903,0.935590903,0.935590903,0.935590903,1.355799871,1.108816816
2622,1.245339134,1.172754462,1.172754462,1.245339134,1.245339134,1.245339134,1.204304832,1.204304832,1.245339134,1.245339134,1.245339134,0.951184085,0.951184085,1.156351684,1.351482037,1.138456879,1.204304832,1.063182285,0.951184085,1.351482037,1.351482037,1.351482037,1.156351684,1.138456879,1.138456879,1.138456879,1.063182285,1.138456879,1.138456879,1.172754462,1.138456879,1.138456879,0.951184085,0.951184085,0.951184085,0.951184085,1.351482037,1.160630686
2623,1.158742704,1.167948091,1.167948091,1.158742704,1.158742704,1.158742704,1.19013654,1.19013654,1.158742704,1.158742704,1.158742704,0.939489199,0.939489199,1.117806628,1.29966803,1.123607441,1.19013654,1.054359195,0.939489199,1.29966803,1.29966803,1.29966803,1.117806628,1.123607441,1.123607441,1.123607441,1.054359195,1.123607441,1.123607441,1.167948091,1.123607441,1.123607441,0.939489199,0.939489199,0.939489199,0.939489199,1.29966803,1.202081782
2624,1.051528077,1.167948091,1.167948091,1.051528077,1.051528077,1.051528077,1.161799955,1.161799955,1.051528077,1.051528077,1.051528077,0.881014767,0.881014767,1.031080252,1.23490052,1.103808191,1.161799955,1.049947651,0.881014767,1.23490052,1.23490052,1.23490052,1.031080252,1.103808191,1.103808191,1.103808191,1.049947651,1.103808191,1.103808191,1.167948091,1.103808191,1.103808191,0.881014767,0.881014767,0.881014767,0.881014767,1.23490052,1.227988717
2625,0.915447973,1.15833535,1.15833535,0.915447973,0.915447973,0.915447973,1.114572315,1.114572315,0.915447973,0.915447973,0.915447973,0.830336927,0.830336927,0.978080799,1.178768678,1.064209691,1.114572315,1.023478382,0.830336927,1.178768678,1.178768678,1.178768678,0.978080799,1.064209691,1.064209691,1.064209691,1.023478382,1.064209691,1.064209691,1.15833535,1.064209691,1.064209691,0.830336927,0.830336927,0.830336927,0.830336927,1.178768678,1.243532878
2626,0.783491508,1.134303496,1.134303496,0.783491508,0.783491508,0.783491508,0.996503214,0.996503214,0.783491508,0.783491508,0.783491508,0.830336927,0.830336927,0.905808819,1.092411998,0.989962503,0.996503214,1.014655293,0.830336927,1.092411998,1.092411998,1.092411998,0.905808819,0.989962503,0.989962503,0.989962503,1.014655293,0.989962503,0.989962503,1.134303496,0.989962503,0.989962503,0.830336927,0.830336927,0.830336927,0.830336927,1.092411998,1.243532878
2627,0.713389636,1.110271642,1.110271642,0.713389636,0.713389636,0.713389636,0.925661753,0.925661753,0.713389636,0.713389636,0.713389636,0.779659086,0.779659086,0.867263763,1.04059799,0.905815691,0.925661753,0.922012853,0.779659086,1.04059799,1.04059799,1.04059799,0.867263763,0.905815691,0.905815691,0.905815691,0.922012853,0.905815691,0.905815691,1.110271642,0.905815691,0.905815691,0.779659086,0.779659086,0.779659086,0.779659086,1.04059799,1.207263169
2628,0.635040486,1.047788823,1.047788823,0.635040486,0.635040486,0.635040486,0.906770697,0.906770697,0.635040486,0.635040486,0.635040486,0.803048859,0.803048859,0.852809367,0.993101817,0.816719065,0.906770697,0.957305211,0.803048859,0.993101817,0.993101817,0.993101817,0.852809367,0.816719065,0.816719065,0.816719065,0.957305211,0.816719065,0.816719065,1.047788823,0.816719065,0.816719065,0.803048859,0.803048859,0.803048859,0.803048859,0.993101817,1.176174847
2629,0.647411404,1.071820676,1.071820676,0.647411404,0.647411404,0.647411404,0.835929236,0.835929236,0.647411404,0.647411404,0.647411404,0.974573858,0.974573858,0.872081895,0.971512647,0.821668878,0.835929236,0.89113204,0.974573858,0.971512647,0.971512647,0.971512647,0.872081895,0.821668878,0.821668878,0.821668878,0.89113204,0.821668878,0.821668878,1.071820676,0.821668878,0.821668878,0.974573858,0.974573858,0.974573858,0.974573858,0.971512647,1.160630686
2630,0.606175009,1.009337857,1.009337857,0.606175009,0.606175009,0.606175009,0.76981054,0.76981054,0.606175009,0.606175009,0.606175009,1.005760221,1.005760221,0.925081347,0.958559145,0.722672628,0.76981054,0.847016592,1.005760221,0.958559145,0.958559145,0.958559145,0.925081347,0.722672628,0.722672628,0.722672628,0.847016592,0.722672628,0.722672628,1.009337857,0.722672628,0.722672628,1.005760221,1.005760221,1.005760221,1.005760221,0.958559145,1.139905138
2631,0.589680451,1.081433418,1.081433418,0.589680451,0.589680451,0.589680451,0.755642247,0.755642247,0.589680451,0.589680451,0.589680451,1.017455107,1.017455107,0.968444535,0.954241311,0.702873377,0.755642247,0.838193503,1.017455107,0.954241311,0.954241311,0.954241311,0.968444535,0.702873377,0.702873377,0.702873377,0.838193503,0.702873377,0.702873377,1.081433418,0.702873377,0.702873377,1.017455107,1.017455107,1.017455107,1.017455107,0.954241311,1.113998203
2632,0.577309532,1.062207935,1.062207935,0.577309532,0.577309532,0.577309532,0.736751191,0.736751191,0.577309532,0.577309532,0.577309532,0.990167039,0.990167039,0.978080799,0.975830481,0.70782319,0.736751191,0.847016592,0.990167039,0.975830481,0.975830481,0.975830481,0.978080799,0.70782319,0.70782319,0.70782319,0.847016592,0.70782319,0.70782319,1.062207935,0.70782319,0.70782319,0.990167039,0.990167039,0.990167039,0.990167039,0.975830481,1.098454042
2633,0.577309532,0.999725115,0.999725115,0.577309532,0.577309532,0.577309532,0.746196719,0.746196719,0.577309532,0.577309532,0.577309532,0.986268744,0.986268744,1.002171459,1.014690987,0.683074127,0.746196719,0.851428137,0.986268744,1.014690987,1.014690987,1.014690987,1.002171459,0.683074127,0.683074127,0.683074127,0.851428137,0.683074127,0.683074127,0.999725115,0.683074127,0.683074127,0.986268744,0.986268744,0.986268744,0.986268744,1.014690987,1.093272655
2634,0.618545928,0.994918744,0.994918744,0.618545928,0.618545928,0.618545928,0.750919483,0.750919483,0.618545928,0.618545928,0.618545928,1.001861926,1.001861926,1.011807724,1.057869326,0.737522065,0.750919483,0.877897405,1.001861926,1.057869326,1.057869326,1.057869326,1.011807724,0.737522065,0.737522065,0.737522065,0.877897405,0.737522065,0.737522065,0.994918744,0.737522065,0.737522065,1.001861926,1.001861926,1.001861926,1.001861926,1.057869326,1.113998203
2635,0.721636915,1.009337857,1.009337857,0.721636915,0.721636915,0.721636915,0.81703818,0.81703818,0.721636915,0.721636915,0.721636915,1.009658516,1.009658516,1.002171459,1.122636836,0.782070378,0.81703818,0.935247487,1.009658516,1.122636836,1.122636836,1.122636836,1.002171459,0.782070378,0.782070378,0.782070378,0.935247487,0.782070378,0.782070378,1.009337857,0.782070378,0.782070378,1.009658516,1.009658516,1.009658516,1.009658516,1.122636836,1.124360977
